Date,Mean Pressure (hPa),Cheung Chau,Hong Kong International Airport,Hong Kong Observatory,Lau Fau Shan,Shek Kong,Sha Tin,Ta Kwu Ling,Waglan Island
2019-04-15,1014.1,1014,1014,1014.4,1013.8,1014.3,1014.4,1014.3,1013.6
2019-04-16,1012.5125,1012.5,1012.5,1012.6,1012.3,1012.8,1012.7,1012.6,1012.1
2019-04-17,1012.0875,1012.2,1012.2,1012.2,1011.9,1012.4,1012,1012,1011.8
2019-04-18,1009.6875,1009.8,1009.5,1010,1009.2,1009.9,1009.8,1009.8,1009.5
2019-04-19,1007.475,1007.4,1007.2,1007.7,1007.1,1007.8,1007.7,1007.6,1007.3
2019-04-20,1006.9375,1007,1006.8,1007.2,1006.5,1007.2,1007.1,1006.9,1006.8
2019-04-21,1007.7125,1007.9,1007.7,1008,1007.3,1008,1007.7,1007.5,1007.6
2019-04-22,1009.0875,1009.2,1009.2,1009.3,1008.7,1009.5,1009,1008.9,1008.9
2019-04-23,1010.175,1010.2,1010.3,1010.4,1009.9,1010.6,1010.1,1010,1009.9
2019-04-24,1009.6625,1009.8,1009.8,1009.9,1009.3,1010.1,1009.6,1009.4,1009.4
2019-04-25,1009.1375,1009.3,1009.3,1009.3,1008.9,1009.6,1009,1008.9,1008.8
2019-04-26,1010.1875,1010.3,1010.3,1010.4,1009.9,1010.6,1010.1,1010,1009.9
2019-04-27,1012.6125,1012.5,1012.6,1012.8,1012.3,1013,1012.9,1012.6,1012.2
2019-04-28,1012.875,1012.9,1012.7,1013.2,1012.5,1013.2,1013.1,1012.9,1012.5
2019-04-29,1010.6375,1010.8,1010.6,1010.9,1010.3,1011.1,1010.6,1010.4,1010.4
2019-04-30,1007.875,1008,1008,1008,1007.7,1008.4,1007.8,1007.7,1007.4
2019-05-01,1009.125,1008.9,1009.5,1009.1,1009.1,1009.8,1009,1009.2,1008.4
2019-05-02,1012.2125,1012,1012.3,1012.1,1012.2,1012.8,1012.3,1012.5,1011.5
2019-05-03,1014.3375,1014.2,1014.4,1014.5,1014.2,1014.7,1014.5,1014.5,1013.7
2019-05-04,1013.025,1013,1012.8,1013.2,1012.8,1013.2,1013.4,1013.3,1012.5
2019-05-05,1009.2125,1009.1,1009,1009.4,1009,1009.3,1009.6,1009.5,1008.8
2019-05-06,1008.5,1008.4,1008.5,1008.7,1008.3,1008.7,1008.7,1008.7,1008
2019-05-07,1010.0875,1010,1010.1,1010.2,1009.9,1010.3,1010.3,1010.3,1009.6
2019-05-08,1009.15,1009,1009.2,1009.3,1009,1009.4,1009.3,1009.4,1008.6
2019-05-09,1008.0125,1007.9,1008.2,1008.1,1007.9,1008.4,1008,1008.1,1007.5
2019-05-10,1009.775,1009.9,1009.9,1010,1009.5,1010.1,1009.7,1009.6,1009.5
2019-05-11,1011.2875,1011.4,1011.3,1011.5,1011,1011.6,1011.3,1011.2,1011
2019-05-12,1010.9125,1010.9,1010.8,1011.2,1010.5,1011.2,1011.1,1010.9,1010.7
2019-05-13,1010.1625,1010.2,1010,1010.5,1009.7,1010.5,1010.3,1010.1,1010
2019-05-14,1009,1009.1,1009.1,1009.2,1008.7,1009.4,1008.9,1008.8,1008.8
2019-05-15,1008.9375,1009,1009,1009.1,1008.6,1009.4,1008.9,1008.7,1008.8
2019-05-16,1007.125,1007.3,1007.2,1007.4,1006.8,1007.6,1007.1,1006.9,1006.7
2019-05-17,1005.2625,1005.4,1005.3,1005.5,1004.9,1005.7,1005.2,1005.1,1005
2019-05-18,1004.975,1005.1,1005.1,1005.2,1004.6,1005.4,1005,1004.7,1004.7
2019-05-19,1006.65,1006.7,1006.8,1006.9,1006.3,1007.1,1006.6,1006.4,1006.4
2019-05-20,1007.9125,1007.9,1008,1008,1007.7,1008.4,1007.9,1007.9,1007.5
2019-05-21,1010.55,1010.5,1010.5,1010.8,1010.2,1010.9,1010.8,1010.6,1010.1
2019-05-22,1009.85,1009.9,1009.8,1010.1,1009.5,1010.2,1009.9,1009.8,1009.6
2019-05-23,1009.8875,1009.9,1009.8,1010.2,1009.5,1010.3,1010.1,1009.9,1009.4
2019-05-24,1010.5875,1010.5,1010.5,1011,1010.2,1010.9,1010.9,1010.6,1010.1
2019-05-25,1008.5375,1008.5,1008.5,1008.8,1008.2,1008.9,1008.7,1008.5,1008.2
2019-05-26,1007.5125,1007.5,1007.4,1007.8,1007.1,1008,1007.6,1007.4,1007.3
2019-05-27,1007.9625,1007.9,1008,1008.1,1007.7,1008.5,1008,1007.9,1007.6
2019-05-28,1008.525,1008.5,1008.6,1008.7,1008.3,1009.1,1008.5,1008.4,1008.1
2019-05-29,1009.5625,1009.5,1009.5,1009.9,1009.2,1010,1009.9,1009.5,1009
2019-05-30,1009.775,1009.8,1009.6,1010.1,1009.4,1010.1,1010.1,1009.8,1009.3
2019-05-31,1008.45,1008.5,1008.5,1008.7,1008.1,1008.9,1008.5,1008.3,1008.1
2019-06-01,1007.25,1007.4,1007.4,1007.5,1006.9,1007.8,1007.2,1007,1006.8
2019-06-02,1006.925,1007.1,1007.1,1007.2,1006.6,1007.4,1006.9,1006.7,1006.4
2019-06-03,1007.0375,1007.2,1007.1,1007.3,1006.7,1007.6,1007,1006.8,1006.6
2019-06-04,1008.4375,1008.4,1008.6,1008.6,1008.2,1009,1008.4,1008.3,1008
2019-06-05,1009.3125,1009.4,1009.5,1009.5,1008.9,1009.8,1009.3,1009.1,1009
2019-06-06,1010.2,1010.3,1010.3,1010.4,1009.9,1010.7,1010.1,1010,1009.9
2019-06-07,1010.15,1010.3,1010.3,1010.4,1009.8,1010.6,1010.1,1009.9,1009.8
2019-06-08,1008.225,1008.3,1008.4,1008.5,1007.9,1008.7,1008.1,1008,1007.9
2019-06-09,1005.1625,1005.2,1005.3,1005.4,1004.9,1005.6,1005.1,1005,1004.8
2019-06-10,1003.275,1003.2,1003.4,1003.5,1003,1003.8,1003.2,1003.2,1002.9
2019-06-11,1004.2375,1004.3,1004.5,1004.4,1004.2,1005,1003.3,1004.3,1003.9
2019-06-12,1005,1004.9,1004.9,1005.3,1004.6,1005.5,***,1005,1004.8
2019-06-13,1002.6625,1002.7,1002.8,1003,1002.1,1003.3,1002.1,1002.6,1002.7
2019-06-14,1002.342857,1002.1,1002.6,1002.4,1002.1,1002.9,1002.1,1002.2,***
2019-06-15,1005.157143,1005.1,1005.2,1005.3,1004.8,1005.6,1005,1005.1,***
2019-06-16,1006.283333,1006.2,1006.2,1006.5,1005.8,1006.6,***,1006.4,***
2019-06-17,1007.114286,1006.8,1007,1007.3,1006.7,1007.5,1007.4,1007.1,***
2019-06-18,1007.942857,1007.9,1007.9,1008.1,1007.5,1008.4,1008,1007.8,***
2019-06-19,1007.7,1007.7,1007.7,1007.8,1007.3,1008.2,1007.7,1007.5,***
2019-06-20,1006.7375,1006.8,1006.8,1006.9,1006.3,1007.2,1006.6,1006.5,1006.8
2019-06-21,1005.725,1005.7,1005.7,1005.9,1005.3,1006.1,1005.6,1005.4,1006.1
2019-06-22,1004.5375,1004.5,1004.5,1004.7,1004.1,1004.9,1004.4,1004.2,1005
2019-06-23,1004.675,1004.6,1004.7,1004.8,1004.2,1005.1,1004.5,1004.4,1005.1
2019-06-24,1006.125,1006,1006.1,1006.2,1005.7,1006.6,1005.9,1006,1006.5
2019-06-25,1006.7,1006.6,1006.6,1006.7,1006.3,1007.1,1006.6,1006.5,1007.2
2019-06-26,1003.9625,1003.9,1004,1004,1003.5,1004.4,1003.8,1003.7,1004.4
2019-06-27,1001.5875,1001.5,1001.6,1001.7,1001.1,1002,1001.4,1001.3,1002.1
2019-06-28,1001.6,1001.4,1001.6,1001.7,1001.1,1002,1001.5,1001.4,1002.1
2019-06-29,1001.5375,1001.4,1001.6,1001.6,1001.1,1001.9,1001.4,1001.3,1002
2019-06-30,1001.6,1001.4,1001.6,1001.6,1001.2,1002.1,1001.5,1001.4,1002
2019-07-01,1001.5375,1001.3,1001.5,1001.6,1001.1,1001.9,1001.6,1001.5,1001.8
2019-07-02,1001.325,1001,1001.2,1001.4,1000.9,1001.7,1001.4,1001.3,1001.7
2019-07-03,1003.6125,1001.4,1003.6,1004,1003.4,1004.3,1004,1003.9,1004.3
2019-07-04,1006.175,1006,1006,1006.3,1005.7,1006.6,1006.1,1006,1006.7
2019-07-05,1004.7625,1004.6,1004.8,1004.9,1004.3,1005.2,1004.6,1004.5,1005.2
2019-07-06,1003.35,1003.3,1003.4,1003.5,1002.9,1003.7,1003.2,1003,1003.8
2019-07-07,1004.4875,1004.4,1004.5,1004.7,1004,1004.9,1004.3,1004.2,1004.9
2019-07-08,1005.425,1005.3,1005.4,1005.6,1004.9,1005.8,1005.2,1005.2,1006
2019-07-09,1003.2,1003.1,1003.2,1003.4,1002.7,1003.6,1003,1002.9,1003.7
2019-07-10,1003.5,1003.4,1003.5,1003.5,1003.1,1004,1003.3,1003.3,1003.9
2019-07-11,1007.45,1007.3,1007.4,1007.5,1007,1007.9,1007.3,1007.2,1008
2019-07-12,1007.3125,1007.3,1007.3,1007.4,1006.8,1007.7,1007.2,1007,1007.8
2019-07-13,1005.2125,1005.2,1005.2,1005.4,1004.8,1005.6,1005,1004.8,1005.7
2019-07-14,1003.8625,1003.8,1003.9,1004,1003.4,1004.2,1003.7,1003.5,1004.4
2019-07-15,1004.7,1004.7,1004.7,1004.8,1004.2,1005,1004.5,1004.4,1005.3
2019-07-16,1004.6875,1004.6,1004.8,1004.7,1004.3,1004.8,1004.5,1004.5,1005.3
2019-07-17,1001.3875,1001.3,1001.6,1001.4,1001.1,1001.5,1001.2,1001.2,1001.8
2019-07-18,998.6375,998.6,998.8,998.7,998.3,998.8,998.4,998.4,999.1
2019-07-19,1001.1375,1001.1,1001.2,1001.2,1000.8,1001.2,1001,1001,1001.6
2019-07-20,1005.1625,1005.1,1005.2,1005.2,1004.8,1005.2,1005.1,1005,1005.7
2019-07-21,1006.3125,1006.3,1006.3,1006.4,1006,1006.3,1006.2,1006.1,1006.9
2019-07-22,1005.525,1005.5,1005.6,1005.5,1005.2,1005.5,1005.4,1005.4,1006.1
2019-07-23,1005.2625,1005.2,1005.2,1005.3,1004.8,1005.2,1005.3,1005.1,1006
2019-07-24,1006.475,1006.4,1006.4,1006.6,1006,1006.4,1006.5,1006.4,1007.1
2019-07-25,1007.8875,1007.9,1007.9,1008,1007.5,1007.8,1007.9,1007.7,1008.4
2019-07-26,1006.775,1006.8,1006.8,1006.9,1006.4,1006.7,1006.7,1006.5,1007.4
2019-07-27,1005.675,1005.7,1005.7,1005.8,1005.4,1005.6,1005.6,1005.4,1006.2
2019-07-28,1006.575,1006.4,1006.6,1006.6,1006.3,1006.5,1006.6,1006.5,1007.1
2019-07-29,1006.6125,1006.4,1006.5,1006.6,1006.3,1006.6,1006.8,1006.6,1007.1
2019-07-30,1004.5125,1004.2,1004.4,1004.5,1004.3,1004.5,1004.8,1004.6,1004.8
2019-07-31,1002.025,1001.5,1001.8,1002,1002,1002.1,1002.5,1002.4,1001.9
2019-08-01,999.9375,999.4,999.5,1000.1,999.6,999.8,1000.6,1000.1,1000.4
2019-08-02,1001.8875,1001.6,1001.6,1002.1,1001.5,1001.7,1002.2,1001.9,1002.5
2019-08-03,1002.6125,1002.5,1002.5,1002.7,1002.3,1002.5,1002.8,1002.6,1003
2019-08-04,1002.6125,1002.6,1002.6,1002.7,1002.2,1002.5,1002.7,1002.5,1003.1
2019-08-05,1003.0125,1003,1003.1,1003.1,1002.6,1002.8,1003.1,1002.8,1003.6
2019-08-06,1002.7125,1002.6,1002.7,1002.7,1002.4,1002.6,1002.8,1002.7,1003.2
2019-08-07,1000.65,1000.6,1000.7,1000.7,1000.3,1000.5,1000.7,1000.5,1001.2
2019-08-08,998.4625,998.4,998.7,998.5,998.2,998.5,998.3,998.3,998.8
2019-08-09,997.0875,997.1,997.3,997.2,996.8,997.1,996.9,996.9,997.4
2019-08-10,998.7125,998.8,998.8,999,998.3,998.5,998.7,998.4,999.2
2019-08-11,1000.475,1000.6,1000.5,1000.7,1000,1000.3,1000.5,1000.1,1001.1
2019-08-12,1001.4625,1001.5,1001.5,1001.6,1001.1,1001.3,1001.5,1001.2,1002
2019-08-13,1001.5625,1001.6,1001.7,1001.7,1001.2,1001.4,1001.5,1001.3,1002.1
2019-08-14,1001.825,1001.9,1001.9,1002,1001.5,1001.7,1001.8,1001.5,1002.3
2019-08-15,1001.775,1001.8,1001.9,1001.9,1001.5,1001.7,1001.7,1001.5,1002.2
2019-08-16,1003.225,1003.2,1003.2,1003.4,1003,1003.1,1003.2,1003,1003.7
2019-08-17,1005.475,1005.5,1005.5,1005.6,1005.1,1005.3,1005.5,1005.2,1006.1
2019-08-18,1005.025,1005.1,1005,1005.1,1004.7,1004.9,1005,1004.8,1005.6
2019-08-19,1003.8875,1003.9,1003.9,1003.9,1003.6,1003.8,1003.8,1003.7,1004.5
2019-08-20,1004.725,1004.7,1004.7,1004.8,1004.3,1004.5,1004.8,1004.6,1005.4
2019-08-21,1005.8375,1005.8,1005.8,1005.9,1005.5,1005.7,1005.8,1005.7,1006.5
2019-08-22,1006.525,1006.5,1006.5,1006.6,1006.2,1006.4,1006.5,1006.3,1007.2
2019-08-23,1006.675,1006.6,1006.7,1006.7,1006.4,1006.6,1006.7,1006.5,1007.2
2019-08-24,1002.2875,1002.3,1002.6,1002.3,1002.1,1002.3,1002.1,1002.1,1002.5
2019-08-25,1000.4625,999.2,1000.8,1000.8,1000.3,1000.4,1000.6,1000.5,1001.1
2019-08-26,1006.128571,***,1005.8,1006.3,1005.6,1006.1,1006.3,1006,1006.8
2019-08-27,1008.057143,***,1008,1008.1,1007.8,1007.9,1008.1,1007.9,1008.6
2019-08-28,1006.214286,***,1006.3,1006.2,1005.9,1006.1,1006.3,1006.1,1006.6
2019-08-29,1005.585714,***,1005.4,1005.6,1005.3,1005.4,1005.8,1005.6,1006
2019-08-30,1007.571429,***,1007.5,1007.6,1007.3,1007.4,1007.7,1007.4,1008.1
2019-08-31,1007.728571,***,1007.6,1007.8,1007.4,1007.6,1007.9,1007.6,1008.2
2019-09-01,1006.628571,***,1006.6,1006.5,1006.5,1006.6,1006.7,1006.7,1006.8
2019-09-02,1007.1,***,1007,1007,1007,1007,1007.3,1007.2,1007.2
2019-09-03,1005.771429,***,1005.7,1005.6,1005.6,1005.7,1005.9,1005.8,1006.1
2019-09-04,1003.975,1003.5,1003.9,1004,1003.8,1003.9,1004.3,1004.1,1004.3
2019-09-05,1003.0875,1003,1003,1003.1,1002.7,1002.9,1003.4,1003,1003.6
2019-09-06,1002.425,1002.4,1002.4,1002.5,1002,1002.2,1002.6,1002.3,1003
2019-09-07,1003.625,1003.6,1003.7,1003.6,1003.2,1003.4,1003.7,1003.4,1004.4
2019-09-08,1004.625,1004.6,1004.6,1004.7,1004.2,1004.4,1004.7,1004.4,1005.4
2019-09-09,1005.725,1005.8,1005.7,1005.8,1005.3,1005.5,1005.8,1005.5,1006.4
2019-09-10,1008.8875,1008.8,1008.8,1008.9,1008.5,1008.7,1009.1,1008.8,1009.5
2019-09-11,1011.3,1011.3,1011.3,1011.3,1011,1011.1,1011.4,1011.1,1011.9
2019-09-12,1009.95,1010,1009.9,1009.9,1009.6,1009.7,1010.1,1009.8,1010.6
2019-09-13,1008.3875,1008.5,1008.4,1008.4,1008,1008.2,1008.5,1008.1,1009
2019-09-14,1008.4625,1008.5,1008.5,1008.4,1008.2,1008.3,1008.5,1008.3,1009
2019-09-15,1008.3,1008.4,1008.3,1008.2,1008,1008.2,1008.4,1008.1,1008.8
2019-09-16,1007.775,1007.8,1007.8,1007.7,1007.5,1007.6,1007.9,1007.7,1008.2
2019-09-17,1009.15,1009.2,1009.2,1009,1008.9,1009,1009.3,1009.1,1009.5
2019-09-18,1010.8875,1010.9,1010.9,1010.9,1010.5,1010.8,1011.1,1010.7,1011.3
2019-09-19,1011.3125,1011.4,1011.3,1011.3,1011,1011.2,1011.5,1011.1,1011.7
2019-09-20,1008.9,1008.8,1009,1008.7,1008.7,1009,1008.9,1008.9,1009.2
2019-09-21,1008.25,1008,1008.5,1008,1008.1,1008.8,1008.1,1008.3,1008.2
2019-09-22,1012.4375,1012.1,1012.6,1012.2,1012.3,1013.1,1012.4,1012.6,1012.2
2019-09-23,1016.3875,1016.1,1016.3,1016.2,1016.2,1017,1016.4,1016.4,1016.5
2019-09-24,1017.5625,1017.4,1017.4,1017.5,1017.3,1018,1017.7,1017.4,1017.8
2019-09-25,1017.4,1017.3,1017.3,1017.3,1017.1,1017.8,1017.4,1017.2,1017.8
2019-09-26,1017.3625,1017.3,1017.2,1017.2,1017,1017.8,1017.4,1017.2,1017.8
2019-09-27,1016.75,1016.7,1016.7,1016.6,1016.5,1017.2,1016.7,1016.5,1017.1
2019-09-28,1015.125,1015.1,1015,1015,1014.8,1015.5,1015.2,1014.8,1015.6
2019-09-29,1012.9125,1012.8,1012.9,1012.8,1012.6,1013.3,1012.9,1012.7,1013.3
2019-09-30,1009.05,1009,1009.2,1008.8,1008.8,1009.3,1009,1008.9,1009.4
2019-10-01,1009.5375,1009.5,1009.6,1009.4,1009.3,1009.8,1009.5,1009.3,1009.9
2019-10-02,1011.2875,1011.4,1011.2,1011.2,1011,1011.5,1011.3,1011,1011.7
2019-10-03,1012.1625,1012.1,1012.1,1012.1,1011.9,1012.4,1012.2,1011.9,1012.6
2019-10-04,1012.2875,1012.3,1012.2,1012.2,1012,1012.5,1012.4,1012,1012.7
2019-10-05,1013.025,1013,1012.9,1012.9,1012.7,1013.3,1013.2,1012.8,1013.4
2019-10-06,1014.7375,1014.6,1014.5,1014.7,1014.5,1015,1015,1014.7,1014.9
2019-10-07,1015.475,1015.4,1015.3,1015.4,1015.3,1015.8,1015.7,1015.4,1015.5
2019-10-08,1015.6625,1015.7,1015.5,1015.6,1015.4,1015.9,1015.8,1015.4,1016
2019-10-09,1014.775,1014.7,1014.6,1014.7,1014.5,1015,1015,1014.6,1015.1
2019-10-10,1013.6,1013.6,1013.5,1013.5,1013.3,1013.9,1013.7,1013.3,1014
2019-10-11,1011.9,1011.9,1011.9,1011.8,1011.6,1012.2,1011.9,1011.6,1012.3
2019-10-12,1011.9125,1011.9,1011.8,1011.8,1011.5,1012.3,1012,1011.6,1012.4
2019-10-13,1014.825,1014.7,1014.7,1014.6,1014.6,1015.2,1015,1014.7,1015.1
2019-10-14,1017.7375,1017.6,1017.6,1017.6,1017.6,1018.2,1017.8,1017.6,1017.9
2019-10-15,1019.0875,1019,1019,1019,1018.9,1019.5,1019.2,1019,1019.1
2019-10-16,1018.3875,1018.3,1018.2,1018.3,1018.1,1018.8,1018.5,1018.3,1018.6
2019-10-17,1017.4125,1017.3,1017.3,1017.2,1017.2,1017.8,1017.5,1017.3,1017.7
2019-10-18,1017.1375,1017.1,1017,1016.9,1016.9,1017.6,1017.2,1017,1017.4
2019-10-19,1017.375,1017.3,1017.3,1017.2,1017.1,1017.8,1017.4,1017.2,1017.7
2019-10-20,1016.6,1016.6,1016.4,1016.5,1016.3,1017,1016.7,1016.4,1016.9
2019-10-21,1014.1875,1014.2,1014,1014,1013.9,1014.5,1014.3,1014,1014.6
2019-10-22,1012.325,1012.3,1012.1,1012.2,1012,1012.6,1012.5,1012.2,1012.7
2019-10-23,1012.3125,1012.3,1012.1,1012.2,1012,1012.5,1012.5,1012.2,1012.7
2019-10-24,1015.025,1015,1014.9,1014.9,1014.8,1015.3,1015.1,1014.9,1015.3
2019-10-25,1016.85,1016.8,1016.6,1016.7,1016.5,1017.1,1017.1,1016.8,1017.2
2019-10-26,1017.1125,1017.1,1016.9,1017,1016.8,1017.4,1017.3,1017,1017.4
2019-10-27,1015.5125,1015.4,1015.4,1015.3,1015.3,1015.9,1015.6,1015.4,1015.8
2019-10-28,1015.0125,1014.8,1015.1,1014.7,1014.9,1015.5,1015,1015,1015.1
2019-10-29,1016.0125,1015.6,1016.1,1015.7,1016,1016.6,1016,1016.2,1015.9
2019-10-30,1016.9625,1016.8,1016.9,1016.7,1016.9,1017.4,1017,1017.1,1016.9
2019-10-31,1016.5,1016.4,1016.4,1016.2,1016.4,1016.9,1016.6,1016.5,1016.6
2019-11-01,1015.85,1015.9,1015.7,1015.7,1015.6,1016.1,1016,1015.7,1016.1
2019-11-02,1014.6625,1014.7,1014.4,1014.6,1014.4,1014.9,1014.8,1014.4,1015.1
2019-11-03,1014.05,1014,1013.9,1013.9,1013.8,1014.4,1014.1,1013.9,1014.4
2019-11-04,1014.7375,1014.5,1014.7,1014.5,1014.6,1015.2,1014.8,1014.8,1014.8
2019-11-05,1013.675,1013.5,1013.6,1013.4,1013.5,1014.1,1013.8,1013.7,1013.8
2019-11-06,1012.1875,1012,1012,1012,1012,1012.5,1012.3,1012.2,1012.5
2019-11-07,1013.9875,1013.7,1013.9,1013.7,1013.9,1014.4,1014.1,1014.1,1014.1
2019-11-08,1017.2375,1016.9,1017.2,1017,1017.2,1017.7,1017.3,1017.4,1017.2
2019-11-09,1017.825,1017.6,1017.7,1017.6,1017.7,1018.2,1017.9,1017.9,1018
2019-11-10,1016.25,1016.2,1016.1,1016.1,1016.1,1016.5,1016.3,1016.2,1016.5
2019-11-11,1014.825,1014.8,1014.6,1014.7,1014.6,1015,1015,1014.8,1015.1
2019-11-12,1016.5,1016.5,1016.2,1016.4,1016.2,1016.7,1016.7,1016.5,1016.8
2019-11-13,1018.4125,1018.4,1018.2,1018.3,1018.2,1018.6,1018.5,1018.3,1018.8
2019-11-14,1019.1375,1018.9,1019.1,1018.9,1019.1,1019.6,1019.1,1019.2,1019.2
2019-11-15,1017,1017,1016.8,1016.9,1016.7,1017.2,1017.1,1016.9,1017.4
2019-11-16,1015.775,1015.8,1015.5,1015.7,1015.5,1015.9,1015.9,1015.7,1016.2
2019-11-17,1015.1625,1015.2,1015,1015,1014.9,1015.4,1015.2,1015,1015.6
2019-11-18,1016.05,1015.8,1016.1,1015.7,1016,1016.5,1016,1016.2,1016.1
2019-11-19,1018.875,1018.5,1019,1018.4,1019,1019.4,1018.9,1019.1,1018.7
2019-11-20,1019.7375,1019.6,1019.7,1019.5,1019.6,1020,1019.7,1019.9,1019.9
2019-11-21,1019.0625,1019,1019,1018.9,1018.9,1019.3,1019,1019.2,1019.2
2019-11-22,1017.3,1017.3,1017.2,1017.1,1017.1,1017.5,1017.3,1017.3,1017.6
2019-11-23,1017,1017,1016.9,1016.9,1016.8,1017.2,1017,1016.9,1017.3
2019-11-24,1017.6375,1017.6,1017.5,1017.5,1017.4,1017.8,1017.7,1017.6,1018
2019-11-25,1019.6875,1019.6,1019.5,1019.6,1019.5,1019.8,1019.9,1019.7,1019.9
2019-11-26,1020.7875,1020.6,1020.6,1020.7,1020.6,1021,1021,1020.9,1020.9
2019-11-27,1020.0625,1019.9,1019.9,1020,1019.9,1020.1,1020.2,1020.1,1020.4
2019-11-28,1022.275,1021.7,1022.3,1021.9,1022.4,1022.8,1022.3,1022.7,1022.1
2019-11-29,1022.65,1022.2,1022.6,1022.3,1022.7,1023.1,1022.7,1023,1022.6
2019-11-30,1020.6375,1020.5,1020.4,1020.4,1020.6,1020.9,1020.7,1020.8,1020.8
2019-12-01,1018.6125,1018.4,1018.7,1018.3,1018.6,1019,1018.5,1018.8,1018.6
2019-12-02,1022.125,1021.2,1022.5,1021.6,1022.5,1022.9,1022.1,1022.8,1021.4
2019-12-03,1023.4375,1023,1023.4,1023.1,1023.6,1024.1,1023.4,1023.8,1023.1
2019-12-04,1023.35,1023,1023.4,1022.9,1023.5,1023.9,1023.2,1023.7,1023.2
2019-12-05,1024.9875,1024.6,1024.8,1024.8,1025,1025.4,1025,1025.3,1025
2019-12-06,1025.0625,1024.6,1025.2,1024.7,1025.3,1025.7,1025,1025.4,1024.6
2019-12-07,1025.25,1024.8,1025.3,1024.8,1025.5,1026,1025.2,1025.6,1024.8
2019-12-08,1025.1,1025,1025,1024.8,1025,1025.6,1025,1025.3,1025.1
2019-12-09,1022.1375,1022,1022,1021.8,1022.1,1022.5,1022.1,1022.3,1022.3
2019-12-10,1018.8875,1018.9,1018.7,1018.6,1018.8,1019.2,1018.8,1019,1019.1
2019-12-11,1018.6625,1018.7,1018.5,1018.4,1018.6,1018.9,1018.6,1018.7,1018.9
2019-12-12,1021.0625,1021,1020.8,1020.9,1020.9,1021.2,1021.2,1021.2,1021.3
2019-12-13,1022.5375,1022.5,1022.3,1022.4,1022.3,1022.6,1022.7,1022.6,1022.9
2019-12-14,1021.775,1021.8,1021.5,1021.7,1021.5,1021.9,1021.8,1021.8,1022.2
2019-12-15,1020.0625,1020,1019.7,1020,1019.8,1020,1020.2,1020.2,1020.6
2019-12-16,1018.1125,1018.1,1017.8,1018.1,1017.7,1018.1,1018.3,1018.1,1018.7
2019-12-17,1017.7875,1017.9,1017.7,1017.7,1017.5,1017.8,1017.8,1017.7,1018.2
2019-12-18,1018.15,1018.2,1017.9,1018.1,1017.8,1018.1,1018.3,1018.1,1018.7
2019-12-19,1020.0125,1019.8,1020,1019.8,1019.9,1020.1,1020.1,1020.1,1020.3
2019-12-20,1019.9,1019.7,1019.9,1019.6,1019.8,1020.1,1019.9,1020,1020.2
2019-12-21,1018.05,1018,1018,1017.8,1017.9,1018.2,1017.9,1018.2,1018.4
2019-12-22,1015.975,1016,1016,1015.8,1015.8,1016.1,1015.8,1015.9,1016.4
2019-12-23,1016.6625,1016.7,1016.3,1016.7,1016.3,1016.6,1016.8,1016.8,1017.1
2019-12-24,1017.9125,1018,1017.7,1017.9,1017.6,1017.9,1018,1017.9,1018.3
2019-12-25,1016.4125,1016.4,1016.3,1016.4,1016.1,1016.4,1016.4,1016.5,1016.8
2019-12-26,1016.7,1016.4,1016.9,1016.3,1016.7,1017,1016.6,1017,1016.7
2019-12-27,1020.6875,1020.2,1020.8,1020.3,1020.7,1021.2,1020.7,1021,1020.6
2019-12-28,1020.45,1020.3,1020.3,1020.2,1020.3,1020.7,1020.4,1020.6,1020.8
2019-12-29,1018.5125,1018.5,1018.4,1018.3,1018.3,1018.7,1018.5,1018.6,1018.8
2019-12-30,1020.125,1020.1,1020,1020,1019.9,1020.2,1020.1,1020.1,1020.6
2019-12-31,1024.9625,1025,1024.8,1024.9,1024.8,1025.1,1025,1025,1025.1
2020-01-01,1026.6125,1026.6,1026.4,1026.5,1026.4,1026.8,1026.6,1026.6,1027
2020-01-02,1025.425,1025.3,1025.3,1025.2,1025.3,1025.7,1025.4,1025.5,1025.7
2020-01-03,1023.175,1023.1,1023,1023,1022.9,1023.3,1023.2,1023.2,1023.7
2020-01-04,1021.0125,1021,1020.8,1020.9,1020.7,1021.1,1021.1,1021,1021.5
2020-01-05,1020.625,1020.5,1020.4,1020.5,1020.3,1020.6,1020.8,1020.8,1021.1
2020-01-06,1019.2875,1019.3,1019.1,1019.3,1018.8,1019,1019.5,1019.3,1020
2020-01-07,1017.35,1017.4,1017.3,1017.2,1017.1,1017.4,1017.3,1017.3,1017.8
2020-01-08,1018.725,1018.6,1018.6,1018.5,1018.5,1018.9,1018.8,1018.9,1019
2020-01-09,1018.2,1018.3,1017.8,1018.1,1017.8,1018.1,1018.4,1018.3,1018.8
2020-01-10,1016.425,1016.6,1016.1,1016.4,1016,1016.3,1016.5,1016.5,1017
2020-01-11,1015.5375,1015.6,1015.7,1015.3,1015.4,1015.7,1015.3,1015.5,1015.8
2020-01-12,1017.5375,1017.2,1017.7,1017.1,1017.5,1018,1017.5,1017.8,1017.5
2020-01-13,1017.95,1017.9,1017.7,1017.8,1017.8,1018.1,1018,1018.1,1018.2
2020-01-14,1019.025,1019.1,1018.8,1019,1018.7,1019,1019.1,1019.1,1019.4
2020-01-15,1018.3375,1018.4,1018,1018.3,1017.9,1018.3,1018.6,1018.5,1018.7
