Date,Average,Cheung Chau,Ching Pak House(Tsing Yi),Hong Kong International Airport ,Hong Kong Observatory,Tseung Kwan O,King's Park,Lau Fau Shan,Peng Chau,Tai Mei Tuk,Shek Kong,Sha Tin,Sheung Shui,Tate's Cairn,Ta Kwu Ling,Tai Mo Shan,Pak Tam Chung (Tsak Yue Wu),The Peak,Waglan Island,Wetland Park
2020-03-26,0.988888889,0.5,1,1.8,1,1,1,0,1,***,2,1,0.5,1.5,0.5,4,0,0.5,0,0.5
2020-03-27,0.852941176,0,0,2,Trace,0,0,2.5,0,***,2,0,2.5,0.5,2,1,0,0,0,2
2020-03-28,7.444444444,7,7.5,5.2,9.8,18,7.5,2,4.5,***,4,5.5,4,19.5,3,6.5,12,8.5,7.5,2
2020-03-29,2.376470588,0,0,Trace,2.2,4,2.2,0,0,***,0,4.5,0.5,10.5,2,9.5,2,2,1,0
2020-03-30,6.438888889,6,2.5,11.6,6.5,10,7.3,2,10.5,***,4,7,2,9,1.5,9.5,5.5,4,14.5,2.5
2020-03-31,4.877777778,7.5,4.5,4.7,5.8,9.5,6.3,4,7,***,3.5,2.5,3,5,2.5,6.5,4.5,4,3.5,3.5
2020-04-01,0.347368421,0,0.5,0.3,0.2,0.5,0.1,0,0,0,0,0,0,1.5,0,2.5,0.5,0.5,0,0
2020-04-02,0.515789474,0,0,0,0.4,0.5,0.4,0,0,0,0,0,0,2.5,0,5.5,0,0.5,0,0
2020-04-03,1.421052632,1,0.5,3.1,0.6,0.5,0.8,2.5,0.5,0,0.5,1.5,2.5,2,2,4.5,1,0.5,0.5,2.5
2020-04-04,4.947368421,0.5,1,3,1.1,2,0.9,9.5,2.5,0,5,2.5,14,4.5,25.5,4,5,1.5,2.5,9
2020-04-05,7.6,6.5,6,13.5,4.6,4.5,4.8,12,4.5,0,7.5,4.5,13.5,10.5,11,8,10.5,7,4,11.5
2020-04-06,24.98333333,19,26,22.8,21.5,22,19.9,27,15.5,***,28.5,28.5,32.5,24.5,34,29.5,31.5,21,19,27
2020-04-07,0.125,1.5,0,Trace,Trace,0,0,0,0,***,0,0,0,0,0,0,0,0,0.5,0
2020-04-08,0.027777778,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2020-04-09,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-10,0.027777778,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2020-04-11,10.45555556,4.5,6.5,19.3,20.5,15.5,18.4,15,7.5,***,5.5,4,3.5,12.5,1.5,9.5,1.5,16.5,14.5,12
2020-04-12,0.411111111,1,0.5,3.3,0.4,0.5,0.2,0,0,***,0,0,0,0,0,0.5,0,0.5,0,0.5
2020-04-13,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-14,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-15,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-16,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-17,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-18,0,0,0,Trace,Trace,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-19,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-20,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-21,0.027777778,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2020-04-22,16.10555556,8,9.5,13.9,25.8,41,17.7,11.5,7.5,***,9.5,15,10.5,36,12,19.5,18.5,14,7,13
2020-04-23,1.511111111,3,0.5,1.1,1.3,2.5,2.3,0.5,1.5,***,0,1,0,6,0,2,2.5,2,0.5,0.5
2020-04-24,1.361111111,0.5,1.5,2.1,0.6,1,0.8,1,1,***,2,1.5,1,2.5,1,2.5,2,1.5,0.5,1.5
2020-04-25,0.135294118,0,0,Trace,0.1,0,0.2,0,0,***,0,0,0,0.5,0,1,0,0,0.5,0
2020-04-26,0.527777778,0.5,0.5,0.5,0.7,1,0.8,0.5,0.5,***,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0
2020-04-27,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-28,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-29,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-04-30,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-05-01,0.027777778,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2020-05-02,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-05-03,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-05-04,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-05-05,0.027777778,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2020-05-06,0.055555556,0,0,0,0,0,0,0,0,***,0,0,0,0,0,1,0,0,0,0
2020-05-07,0.055555556,0,0,0,0,0,0,0,0,***,0,0,0,0,0,1,0,0,0,0
2020-05-08,0.129411765,0,0,Trace,0.1,0,0.1,0,0,***,0,0,0,0,0,2,0,0,0,0
2020-05-09,0.152941176,0,0.5,Trace,0.1,0,0,0,0,***,0,0,0,0,0,2,0,0,0,0
2020-05-10,1.594117647,1,1,Trace,0.8,0,0.8,2,1.5,***,9.5,1,0.5,0,3,3,3,0,0,0
2020-05-11,17.66111111,8,20.5,25.2,14.8,11.5,12.4,22,13,***,24,12,36,13.5,32.5,22.5,11,10.5,1,27.5
2020-05-12,2.555555556,0.5,6,0.9,3.6,0.5,1,0,3,***,0.5,3,1.5,15,1,0.5,7,0.5,1.5,0
2020-05-13,0.833333333,0,1,6.2,0.3,0.5,0,2,0,***,0,0,0,1,0,2.5,0,0.5,0,1
2020-05-14,1.182352941,0,0,Trace,0.1,6.5,0,0,0,***,0,0,0,1.5,0,2.5,7.5,1,1,0
2020-05-15,0.094444444,0,0,0.7,0,0,0,0,0,***,0,0,0,0.5,0,0.5,0,0,0,0
2020-05-16,0,0,0,0,0,0,0,0,0,***,0,0,0,0,0,0,0,0,0,0
2020-05-17,0.03125,0,0,Trace,Trace,0,0,0,0,***,0,0,0,0,0,0.5,0,0,0,0
2020-05-18,31.15,49.5,36,40.1,46.7,41.5,51.9,7,33,***,7,15.5,7,35.5,28.5,14,17.5,54,69,7
2020-05-19,1.677777778,0,0,0.2,0,0,0,0,3.5,***,0,0.5,8,0,3,0,14,0.5,0.5,0
2020-05-20,9.677777778,3.5,9.5,1.2,4.3,17,4.7,10,9.5,***,8,6,3,8,3.5,13.5,54.5,5,1,12
2020-05-21,70.23333333,85.5,77.5,66.6,84.6,105,86,47,64,***,77.5,50,68.5,60.5,67.5,75.5,62,88.5,47.5,50.5
2020-05-22,19.05,19.5,19.5,19.7,17,17.5,17.2,19,19.5,***,19.5,17,20,23,25,21,18,23,7.5,20
2020-05-23,1.594444444,3,2,1.7,1.5,5.5,1,2,0,***,0,0.5,0,4.5,0,3,0.5,1,2.5,0
2020-05-24,0.0625,0,0,Trace,Trace,0,0,0,0,***,0,0.5,0,0,0,0.5,0,0,0,0
2020-05-25,27.37777778,13,16,52.8,32.4,27,34.1,25,26.5,***,21,22,18.5,33.5,16,23.5,21,36,49.5,25
2020-05-26,8.166666667,8.5,1,3.4,14.4,26,4.2,9.5,0.5,***,0,4.5,7.5,18,4.5,1.5,19.5,16,2.5,5.5
2020-05-27,1.842105263,0,0,0.8,0.1,0,0.1,0,8,6.5,0,1.5,1,0,7.5,3.5,3,1,0,2
2020-05-28,1.468421053,0,0.5,0.2,0.2,0.5,0,1,0,0,5.5,0.5,7.5,3.5,5.5,2,0,0,0,1
2020-05-29,2.461111111,12.5,1,Trace,0.2,4,0.1,0,6.5,0,0,1,0,2.5,0,0.5,13.5,2,0.5,0
2020-05-30,107.9157895,119,145,106.7,131.3,167,136.4,81.5,108,102.5,70.5,135.5,58,126.5,43.5,118,153.5,119,48.5,80
2020-05-31,2.644444444,0,3,0.1,Trace,3,0,0.5,1,1.5,0,6.5,14.5,1,12.5,3,1,0,0,0
2020-06-01,0.723529412,0,0,Trace,Trace,0,0.3,0.5,0,0,0.5,1,0,5,0,5,0,0,0,0
2020-06-02,8.357894737,0.5,15,12.5,6.4,9,9.4,3,25,0,4,17.5,2,8.5,3.5,20,11.5,5,2.5,3.5
2020-06-03,0.316666667,1,2,0,Trace,0,0.2,0,0.5,0,0,1,0,0,0,0.5,0.5,0,0,0
2020-06-04,0.088235294,0,0,Trace,Trace,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0
2020-06-05,2.961111111,5.5,18,Trace,2.6,1,2.2,0,7.5,0,0,2.5,0,4.5,0,6.5,0.5,2.5,0,0
2020-06-06,125.2210526,41.5,190.5,53.2,183.8,182,185.7,114,64.5,129.5,129.5,282,112,165.5,67,32.5,217,119,0,110
2020-06-07,103.84375,11,132.5,78.3,107.4,113.5,70.8,49,102,199.5,120.5,150.5,66,***,58,***,268.5,87.5,***,46.5
2020-06-08,48.7875,0,61,55,40.9,54.5,16.7,46.5,34.5,115.5,39,73,34.5,***,31,***,93.5,44.5,***,40.5
2020-06-09,2.91875,0.5,13,Trace,1.3,3,2.4,0,5.5,0.5,0.5,13,0,***,0,***,6.5,0.5,0,0
2020-06-10,0.038888889,0,0,0,0.2,0,0,0,0,0,0,0,0,***,0,0,0,0,0.5,0
2020-06-11,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-06-12,0.083333333,0,0,Trace,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0.5,0
2020-06-13,8.310526316,5.5,7,3.6,11.7,10.5,13.6,2.5,7,0,9.5,7.5,8.5,12,4.5,15.5,6,9.5,20.5,3
2020-06-14,15.97368421,7,13.5,14.5,29.3,23,30.2,6.5,6,0,18.5,25.5,8.5,32,12.5,16,20,23.5,9.5,7.5
2020-06-15,1.205263158,0,0,1.2,0.2,1,0,0.5,0,0,6.5,0.5,2.5,0.5,1.5,2.5,3.5,0.5,0,2
2020-06-16,8.015789474,3.5,7.5,7.8,9.4,4,9.6,5.5,7,0,17,3.5,13.5,17.5,11.5,8.5,7,13.5,0.5,5.5
2020-06-17,0.894736842,1,0,2,0.9,1,0.6,0.5,2.5,0,2.5,1,2,0.5,0,1,0,0.5,1,0
2020-06-18,1.194444444,1,0.5,Trace,0.1,8.5,4.4,0,0.5,0,1.5,0,0.5,1.5,0,1,2,0,0,0
2020-06-19,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-06-21,0.323529412,0,0,0.5,Trace,0,0,0,0.5,0,0,0.5,0,0,0,4,0,0,***,0
2020-06-22,0.617647059,0,2,Trace,Trace,0.5,0,0,4,0,0,0.5,0,2,0.5,1,0,0,0,0
2020-06-23,0.083333333,0,0,Trace,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,0,0
2020-06-24,0.027777778,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-06-25,0.172222222,0,0,Trace,0.1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
2020-06-26,2,0,1,0.1,1.3,4.5,0.1,0,0,0,7.5,0,9.5,1.5,5.5,4,1,0,0,2
2020-06-27,2.789473684,1.5,4,0.2,1.2,3,0.6,7,0,0,0,1,0,1,0,1,0.5,3.5,28.5,0
2020-06-28,0.355555556,0,0,0.4,Trace,0,0,0,0,0,0,2.5,0,0,0,0.5,0,0,0.5,2.5
2020-06-29,0.811111111,0,1,Trace,0.4,1,0.2,0,0,0,0,0,0,1.5,0,0,1,3.5,6,0
2020-06-30,0.088235294,0,0,Trace,Trace,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0.5,0,0
2020-07-01,4.644444444,2.5,3,0.2,1.1,5.5,5.8,1,11,0,14.5,12.5,3.5,7.5,3,9.5,2.5,0.5,***,0
2020-07-02,9.052941176,6,9.5,17.6,9.3,8.5,7.5,4,3.5,***,7.5,19,8,14,1.5,19,2,13.5,***,3.5
2020-07-03,19.25882353,30.5,12.5,15.7,29.5,13.5,26.2,13.5,16.5,***,19.5,18,8.5,21.5,7.5,12,28.5,38,***,16
2020-07-04,1.682352941,0,0,3.9,8.3,1.5,3.4,1,0,***,1.5,4,0,1,0,0.5,0.5,1,***,2
2020-07-05,2.376470588,0.5,3,1.1,1.3,1.5,1.5,0,2.5,***,4,0,0,1.5,0.5,19.5,0,3.5,***,0
2020-07-06,2.464705882,3,3,4.9,4.1,1,4.4,0.5,3,***,4.5,0,1.5,0.5,1.5,5.5,0,3,***,1.5
2020-07-07,4.05,7.5,0,9.1,0.7,0,0.6,0,5.5,0,19.5,0,10.5,1.5,12,6,0,0,***,0
2020-07-08,0.541176471,0,0,Trace,0.6,1,0.1,1,0.5,0,0,1,0,0.5,0,3,0,1.5,***,0
2020-07-09,0.125,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,2,0,0,***,0
2020-07-10,0.077777778,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,***,0
2020-07-11,0.088235294,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,***,0
2020-07-12,0.027777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,***,0
2020-07-13,0.122222222,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,***,0
2020-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0
2020-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,***,0
2020-07-16,0.394444444,0,1,Trace,2.4,0,0.2,0,1.5,0,0.5,0,0,0.5,0,1,0,0,0,0
2020-07-17,3.305263158,0,1.5,3,2.5,5.5,0.8,5,0.5,0,0,7,0,15.5,0,1,12.5,2.5,5,0.5
2020-07-18,0.363157895,0,0,0.2,2.2,0,1,1,0,0,0,0,0,0,0.5,0,0,2,0,0
2020-07-19,1.121052632,0.5,0.5,2.2,0,0,0.1,0,1,0,0,1.5,0,0,0,15.5,0,0,0,0
2020-07-20,1.031578947,0.5,1.5,0.9,3.1,0,0.6,0,0,0,0,1.5,0,1.5,0,1.5,0,8.5,0,0
2020-07-21,0.026315789,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,2.105263158,0,2,0.2,2.5,4,3.3,0,0,0,2,0.5,1,2.5,2.5,1,12.5,5.5,0.5,0
2020-07-23,0.061111111,0,0,0.1,Trace,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0
2020-07-24,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-07-27,3.5,4.5,1,1.8,2.3,7.5,1.9,1.5,3,0,9.5,1,9.5,9.5,1.5,0.5,0.5,0,2.5,8.5
2020-07-28,0.947368421,0,0,2.4,3,0.5,2.6,1,0,0,0,3,0,0,0,1,0,1,3.5,0
2020-07-29,8.261111111,0,24,Trace,2.6,0,17.6,0.5,0.5,0,10,0,59.5,0,3,18.5,0,11.5,0,1
2020-07-30,4.626315789,2,8.5,9.9,13.3,5.5,6.2,0,4,0,0,2,0,11,1.5,8,5,8.5,2.5,0
2020-07-31,33.07222222,52.5,18.5,33.2,36.6,34,34.5,11.5,21.5,***,33,57,24,39.5,23.5,42,31,50,38.5,14.5
2020-08-01,34.17222222,17.5,18.5,28.6,28.3,33,32.7,28,13,***,39.5,43,65,39,65.5,56.5,55,22,5,25
2020-08-02,26.91666667,30,21,42.2,25.6,25,21.7,15.5,41,***,20.5,27,28,35.5,19.5,42.5,45.5,13,14,17
2020-08-03,34.40555556,12,34,31.5,46.9,48.5,54.9,34.5,14,***,35.5,45.5,21,46,35.5,35.5,33,34,15,42
2020-08-04,5.426315789,12,1,8.3,4.7,6.5,4.6,0.5,10,3,1.5,2,0.5,3.5,8,8,3.5,6,0.5,19
2020-08-05,70.13157895,53.5,54.5,27,53.3,96,52.2,60,51,189,22.5,104.5,46,104,66,54.5,93.5,78,50.5,76.5
2020-08-06,3.294736842,3,2,4.9,1.7,6,1,3.5,2.5,2.5,3,1.5,4,7,8.5,4.5,1.5,1,1,3.5
2020-08-07,1.355555556,0,0,Trace,0.2,0,0.2,0,0,1.5,0,0,0.5,15.5,0,6,0,0.5,0,0
2020-08-08,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0,0.5,0,0,0,0
2020-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,2.531578947,0,0.5,6.5,0.6,2.5,0,0,3.5,1.5,2,1.5,4.5,2.5,6.5,3,3.5,7.5,0,2
2020-08-12,33.20526316,42,57,57.3,29.4,12,24.7,36,26.5,37,61.5,22,45,26,30.5,28.5,20.5,33,5.5,36.5
2020-08-13,16.63684211,10.5,13.5,31.7,16.5,4,12.9,13,13.5,28.5,16.5,12.5,15.5,14.5,24.5,23,30.5,20.5,3,11.5
2020-08-14,3.821052632,0,2.5,1.9,9.3,7,7.4,2,0,11,6,1.5,1,7,0.5,7.5,1,2,1.5,3.5
2020-08-15,3.75,2.5,0,Trace,0,0,0,0,0,16,0,0,0,0,46.5,1.5,0,0,0.5,0.5
2020-08-16,3.033333333,0,0,9.6,Trace,17.5,0,2,0,0,0,3,0,8.5,2,5.5,2.5,0,3.5,0.5
2020-08-17,14.59473684,11.5,6.5,0.2,16.6,14.5,13,16,2,21.5,9.5,28,2,40.5,9,26,34.5,4.5,18.5,3
2020-08-18,47.37368421,0.5,48,66.8,52.7,54.5,53.1,26.5,47,61.5,54.5,54,31.5,62.5,48.5,53.5,50,69.5,33.5,32
2020-08-19,81.58888889,***,78,104.2,119.5,98,100.4,58,46.5,62.5,98.5,102.5,68,89.5,69,96.5,84.5,105,32.5,55.5
2020-08-20,1.40625,***,0,Trace,Trace,0,0,0.5,0,0.5,1,0,0,0.5,3,7.5,0.5,0.5,8.5,0
2020-08-21,0.117647059,***,0,Trace,0,0,0,1.5,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-08-22,1.111111111,***,0,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,3
2020-08-23,0.027777778,***,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,0.055555556,***,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-25,0.064705882,***,0,Trace,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,11.77894737,8.5,8,6.2,12.3,13.5,9.3,0,17.5,3,8.5,6.5,3,16,7,8,18,32.5,46,0
2020-08-27,4.347368421,1.5,2,1.6,3.1,4.5,2.9,1,2,2,1.5,5,1,3,1.5,2,37.5,4,5,1.5
2020-08-28,3.726315789,11,0,0,22.6,6,21.7,0,0,0,0,0,0,2,0,0.5,0,5,2,0
2020-08-29,1.463157895,0,0.5,0,3.2,0,10.1,0,0,0,0,0.5,0,5.5,0,7.5,0,0.5,0,0
2020-08-30,1.838888889,0,3,Trace,0.6,0,3.5,0,2.5,2.5,0,0,12,0,4.5,4.5,0,0,0,0
2020-08-31,3.594444444,9,11.5,Trace,0.2,0,0,0,3.5,0.5,0.5,0.5,1,0.5,2,28,0,1.5,5,1
2020-09-01,2.616666667,0,11,Trace,1.1,0,0,1,0,3,6.5,0,4,4,1,7,7,0,0,1.5
2020-09-02,4.510526316,0,4,0,0.4,22.5,0.8,2.5,3.5,9,0,0.5,4.5,19,12.5,0,3,3.5,0,0
2020-09-03,7.178947368,10.5,0,0,0.4,41.5,1,5,4,0,0,9,1.5,46,0,11.5,6,0,0,0
2020-09-04,4.821052632,0,9,8,0.1,0,0,25,0,1,0,1,0.5,1.5,0,11,0,0,0,34.5
2020-09-05,22.91052632,22,4.5,3,43.9,38,46.4,19,0,0.5,0,25,0,38,0,3,6.5,61.5,113.5,10.5
2020-09-06,1.605263158,0,5,0,0,0,0,0,0,2.5,1.5,7,11,0.5,0.5,1,1.5,0,0,0
2020-09-07,6.742105263,6,0,6.9,4.7,25,2.5,0,1.5,8.5,5,1,0,1,0,35,10,3,18,0
2020-09-08,54.07368421,11,24.5,66.6,68.9,53.5,65.9,8,91,48.5,32,97,26.5,161,29.5,50,68,72,39.5,14
2020-09-09,7.677777778,4,0,Trace,0.2,91,0,0,0,3.5,8.5,0,1,5.5,2,0.5,2.5,0.5,16,3
2020-09-10,7.226315789,7,2,1.2,8.2,18.5,5.4,9,4.5,2.5,3,2.5,4,14,3.5,13.5,3.5,7.5,16,11.5
2020-09-11,3.631578947,2,14,0.1,2.7,4,2.7,3,9,1.5,0.5,7,5,0.5,2.5,0.5,4,9.5,0,0.5
2020-09-12,35.04210526,6,53,14.8,27.9,25.5,32.6,40.5,5.5,24.5,14.5,90.5,46.5,89,35,30.5,81.5,13,3.5,31.5
2020-09-13,2.636842105,1.5,7,0.3,5.7,4.5,3.6,1.5,1.5,7.5,0.5,1.5,0.5,1,0.5,7,1,2.5,1.5,1
2020-09-14,14.33684211,2.5,16,4.7,38.2,4,22,6.5,4.5,2.5,23.5,38.5,6,12.5,0.5,15.5,9.5,25,29.5,11
2020-09-15,71.78947368,52.5,25,50.1,62.6,112,73.8,14,17.5,100,27,88.5,99.5,108.5,90,73.5,190,58,103.5,18
2020-09-16,3.394736842,0.5,5,1.2,4.4,1,2.9,1.5,0.5,11,0.5,3.5,3.5,5.5,5,9.5,2,6.5,0,0.5
2020-09-17,30.62105263,26,29,34.8,40.6,41.5,45.4,10.5,21.5,34.5,25.5,32,29.5,37,33.5,23.5,61,32,12,12
2020-09-18,25.95789474,14,14,21.3,15.9,27.5,15.5,11,13.5,41.5,25.5,25,30,41,51,38.5,57.5,32,5.5,13
2020-09-19,29.89473684,11,24.5,8,50.8,28.5,54.2,3,7,32,17,31,62,41.5,22.5,75,23.5,50,10.5,16
2020-09-20,3.538888889,3,1,Trace,0.7,0.5,0.5,5,1.5,3,1.5,0,0,6,24,9,0.5,1,1,5.5
2020-09-21,56.89473684,13,120,17.4,176.8,46.5,122.3,21.5,9.5,15,79,22,57.5,62.5,21.5,86.5,22,95.5,74.5,18
2020-09-22,3.110526316,0,0,1.6,0.5,1.5,0.5,0,0.5,13.5,0,16.5,0.5,11.5,4.5,4,3,1,0,0
2020-09-23,0.305555556,0,0,Trace,0,0.5,0,4,0,0,0,0,0,0,0,0.5,0,0.5,0,0
2020-09-24,3.042105263,4.5,23,5.2,0.6,2,1,1,0.5,1,1,1,1,6.5,1,0.5,2,5,0,1
2020-09-25,0.444444444,0,0,Trace,0,0,0,2,0.5,0,0.5,0,0,2,0,0.5,0,0.5,0,2
2020-09-26,0.138888889,0,0,0,Trace,0,0,0,0,0,0,1,0,0,0,1,0,0.5,0,0
2020-09-27,1.673684211,0,0,0,1.3,1.5,1,0,0,4,0,2,0.5,6,1,5.5,3,4.5,1.5,0
2020-09-28,13.08947368,4.5,21.5,1.6,26.2,7.5,18.9,0,15,3,0.5,6.5,0.5,17.5,0.5,8,4.5,49.5,62.5,0.5
2020-09-29,6.094736842,9,0,0,21.9,16,11.9,0.5,3,0,0,0,0,2.5,0,1.5,0,42.5,5.5,1.5
2020-09-30,64.98421053,40.5,87.5,66.9,104.1,84,104.2,21,72,34.5,60,59,63.5,91,39.5,41,83,125,25.5,32.5
2020-10-01,0.226315789,0.5,0,0.2,0.1,0,0,0,0,0,0.5,0,0,0,0,2.5,0,0.5,0,0
2020-10-02,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,31.38421053,18,44.5,5.5,106.1,36.5,116.7,8.5,39,22.5,6,28,14.5,36,29.5,12.5,25,31,0,16.5
2020-10-06,1.636842105,0.5,1,0.7,2.7,4,3.7,0,1,2.5,0,0,0,3.5,0.5,1,3,7,0,0
2020-10-07,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,0.027777778,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-10-10,0,0,0,0,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020-10-12,0.194444444,0,0,Trace,0.6,0.5,0.4,0,0,0,0,0,0,0.5,0,1,0,0.5,0,0
2020-10-13,19.55263158,7,12,13.5,26,26,25,7,2.5,24,31,28,13.5,32.5,21,30,24,31,8,9.5
2020-10-14,0.783333333,0,0.5,Trace,1.2,1,0.9,0.5,0,0,1,0,0.5,1.5,1,3,0,3,0,0
2020-10-15,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-10-16,0.264705882,0,0,Trace,Trace,0,0,0,0,0,0,3,0,0,0,0,1,0.5,0,0
2020-10-17,0.733333333,0,0,Trace,0.2,0,0,2,0,0.5,0,0,4.5,0.5,1.5,1,0.5,0,0,2.5
2020-10-18,0.633333333,1,0,Trace,0.7,2,0.7,0,1,0,0,0,0,3.5,0,0.5,1.5,0.5,0,0
2020-10-19,0.026315789,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
2020-10-25,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
2020-10-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-10-28,5.442105263,5,3.5,3.2,4.7,8.5,5,4.5,5.5,6,2.5,6,3,10.5,3,5.5,10.5,4.5,6.5,5.5
2020-10-29,0.289473684,0.5,0.5,0.4,0.1,0,0,1,0.5,0,0,0,0,0.5,0,1,0.5,0,0,0.5
2020-10-30,0.029411765,0,0,Trace,Trace,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-10-31,0.210526316,0,0,0,0,0.5,0,0,0,1,0,0,0,1.5,0,1,0,0,0,0
2020-11-01,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
2020-11-02,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
